timestamp,level
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
30-12-2024 14:00:02 ,4.14025
